"http://www.download.windowsupdate.com/msdownload/update/v3/static/ie55sp2/x86/PL","Web Site - Windows Update (5.5 SP2)","PL","North America"
"http://www.download.windowsupdate.com/msdownload/update/v3/static/ie55sp2/x86/PT","Web Site - Windows Update (5.5 SP2)","PT","North America"
"http://www.download.windowsupdate.com/msdownload/update/v3/static/ie55sp2/x86/RU","Web Site - Windows Update (5.5 SP2)","RU","North America"
"http://www.download.windowsupdate.com/msdownload/update/v3/static/ie55sp2/x86/EL","Web Site - Windows Update (5.5 SP2)","EL","North America"
"http://www.download.windowsupdate.com/msdownload/update/v3/static/ie55sp2/x86/TR","Web Site - Windows Update (5.5 SP2)","TR","North America"
"http://www.download.windowsupdate.com/msdownload/update/v3/static/ie55sp2/x86/SL","Web Site - Windows Update (5.5 SP2)","SL","North America"
"http://www.download.windowsupdate.com/msdownload/update/v3/static/ie55sp2/x86/SK","Web Site - Windows Update (5.5 SP2)","SK","North America"

"http://download.windowsupdate.com/msdownload/update/v3/static/ie50b/x86/en","Web Site - Windows Update (5.0)","EN","North America"
"http://download.windowsupdate.com/msdownload/update/v3/static/ie50b/x86/zhcn","Web Site - Windows Update (5.0)","CN","North America"
"http://download.windowsupdate.com/msdownload/update/v3/static/ie50b/x86/zhtw","Web Site - Windows Update (5.0)","TW","North America"
"http://download.windowsupdate.com/msdownload/update/v3/static/ie50b/x86/de","Web Site - Windows Update (5.0)","DE","North America"
"http://download.windowsupdate.com/msdownload/update/v3/static/ie50b/x86/ja","Web Site - Windows Update (5.0)","JA","North America"
"http://download.windowsupdate.com/msdownload/update/v3/static/ie50b/x86/ko","Web Site - Windows Update (5.0)","KO","North America"
"http://download.windowsupdate.com/msdownload/update/v3/static/ie50b/x86/ar","Web Site - Windows Update (5.0)","AR","North America"
"http://download.windowsupdate.com/msdownload/update/v3/static/ie50b/x86/he","Web Site - Windows Update (5.0)","HE","North America"
