"http://mschus.www.conxion.com/msdownload/ie4/rtw/x86/cn/cab","ConXion Corp. Chicago","CN","North America"
"http://msvaus.www.conxion.com/msdownload/ie4/rtw/x86/cn/cab","ConXion Corp. Washington DC","CN","North America"
"http://207.68.137.45/msdownload/ie4/rtw/x86/cn/cab","Microsoft Redmond WA","CN","North America"
"http://207.68.137.46/msdownload/ie4/rtw/x86/cn/cab","Microsoft Redmond WA","CN","North America"
"http://ms.satlink.com/msdownload/ie4/rtw/x86/cn/cab","Argentina - SatLink","CN","Latin America"
"http://200.245.232.249/msdownload/ie4/rtw/x86/cn/cab","Brazil - INTERNETCOM","CN","Latin America"
"http://msods.emwac.cz/msdownload/ie4/rtw/x86/cn/cab","Czech Republic - EMWAC","CN","Europe"
"http://194.2.28.57/msdownload/ie4/rtw/x86/cn/cab","France - Oleane","CN","Europe"
"ftp://ftp.univ-lille1.fr/pub/msdownload/ie4/rtw/x86/cn/cab","France - Université LILLE 1","CN","Europe"
"http://194.25.15.226/msdownload/ie4/rtw/x86/cn/cab","Germany - Deutsche Telekom","CN","Europe"
"http://msdownload.space.net/MSDOWNLOAD/ie4/rtw/x86/cn/cab","Germany - SpaceNet","CN","Europe"
"ftp://ftp.hol.gr/msdownload/ie4/rtw/x86/cn/cab","Greece - Hellas On Line","CN","Europe"
"ftp://ftp.guru.no/msdownload/ie4/rtw/x86/cn/cab","Norway - Guru Software AS","CN","Europe"
"ftp://rome.online.no/msdownload/ie4/rtw/x86/cn/cab","Norway - Telenor Nextel AS","CN","Europe"
"ftp://msdownload.Eunet.pt/msdownload/ie4/rtw/x86/cn/cab","Portugal - Eunet","CN","Europe"
"ftp://ftp.quarta.ru/msdownload/ie4/rtw/x86/cn/cab","Russia - Quarta Ltd.","CN","Europe"
"ftp://ftp.mplik.ru/msdownload/ie4/rtw/x86/cn/cab","Russia - Ural Relcom Ltd.","CN","Europe"
"ftp://sunsite.cnlab-switch.ch/msdownload/ie4/rtw/x86/cn/cab","Switzerland - SWITCH","CN","Europe"
"http://194.159.240.196/msdownload/ie4/rtw/x86/cn/cab","UK - Demon Internet","CN","Europe"
"http://mdpau02.ozemail.com.au/msdownload/ie4/rtw/x86/cn/cab","Australia - OzEmail","CN","Asia/Australia"
"http://139.134.5.5/msdownload/ie4/rtw/x86/cn/cab","Australia - Telstra Big Pond","CN","Asia/Australia"
"ftp://mssite.cn.net/msdownload/ie4/rtw/x86/cn/cab","China - Beijing Chinanet","CN","Asia/Australia"
"ftp://mssite.tsinghua.edu.cn/msdownload/ie4/rtw/x86/cn/cab","China - Beijing Tsinghua University","CN","Asia/Australia"
"ftp://ftp.hkabc.net/msdownload/ie4/rtw/x86/cn/cab","Hong Kong - ABC Communications Limited","CN","Asia/Australia"
"http://www.chinatone.com/msdownload/ie4/rtw/x86/cn/cab","Hong Kong - Chinatone (Holding) Limited","CN","Asia/Australia"
"http://www.hknet.com/msdownload/ie4/rtw/x86/cn/cab","Hong Kong - HKNet Co. Limited","CN","Asia/Australia"
"ftp://ftp.ust.hk/msdownload/ie4/rtw/x86/cn/cab","Hong Kong - HKUST","CN","Asia/Australia"
"ftp://ftp.topdomain.net/msdownload/ie4/rtw/x86/cn/cab","Hong Kong - TopDomain Network Ltd.","CN","Asia/Australia"
"ftp://ftp.vol.net/msdownload/ie4/rtw/x86/cn/cab","Hong Kong - Vision Online","CN","Asia/Australia"
"http://133.205.10.150/msdownload/ie4/rtw/x86/cn/cab","Japan - BIGLOBE","CN","Asia/Australia"
"http://210.130.160.194/msdownload/ie4/rtw/x86/cn/cab","Japan - IIJ","CN","Asia/Australia"
"http://202.248.2.252/msdownload/ie4/rtw/x86/cn/cab","Japan - INFOWEB","CN","Asia/Australia"
"http://203.183.255.186/msdownload/ie4/rtw/x86/cn/cab","Japan - Tokyo Internet","CN","Asia/Australia"
"http://203.252.5.21/msdownload/ie4/rtw/x86/cn/cab","Korea - DACOM BORANet","CN","Asia/Australia"
"http://202.27.157.254/msdownload/ie4/rtw/x86/cn/cab","New Zealand - XTRA","CN","Asia/Australia"
"ftp://nctuccca.edu.tw/msdownload/ie4/rtw/x86/cn/cab","Taiwan - NCTUCCCA","CN","Asia/Australia"
"ftp://ftp.ksc.co.th/msdownload/ie4/rtw/x86/cn/cab","Thailand - KSC Commercial Internet Co","CN","Asia/Australia"
"ftp://ftp.loxinfo.co.th/msdownload/ie4/rtw/x86/cn/cab","Thailand - Loxley Information Co. Ltd.","CN","Asia/Australia"
"ftp://ftp2.microsoft.co.za/msdownload/ie4/rtw/x86/cn/cab","South Africa - The Internet Solution","CN","Africa"
"ftp://ftp.dnet.co.zw/ie4/rtw/x86/cn/cab","Zimbabwe - d-NET Lmtd.","CN","Africa"
"http://mssjus.www.conxion.com/msdownload/ie4/rtw/x86/da/cab","ConXion Corp. California","DA","North America"
"http://mschus.www.conxion.com/msdownload/ie4/rtw/x86/da/cab","ConXion Corp. Chicago","DA","North America"
"http://msvaus.www.conxion.com/msdownload/ie4/rtw/x86/da/cab","ConXion Corp. Washington DC","DA","North America"
"http://207.68.137.45/msdownload/ie4/rtw/x86/da/cab","Microsoft Redmond WA","DA","North America"
"http://207.68.137.46/msdownload/ie4/rtw/x86/da/cab","Microsoft Redmond WA","DA","North America"
"http://207.68.155.30/msdownload/ie4/rtw/x86/da/cab","Microsoft Redmond WA","DA","North America"
"http://207.68.155.31/msdownload/ie4/rtw/x86/da/cab","Microsoft Redmond WA","DA","North America"
"http://200.245.232.249/msdownload/ie4/rtw/x86/da/cab","Brazil - INTERNETCOM","DA","Latin America"
"http://msods.emwac.cz/msdownload/ie4/rtw/x86/da/cab","Czech Republic - EMWAC","DA","Europe"
"http://195.3.8.130/msdownload/ie4/rtw/x86/da/cab","France - WorldNET","DA","Europe"
"http://194.25.15.226/msdownload/ie4/rtw/x86/da/cab","Germany - Deutsche Telekom","DA","Europe"
"http://194.159.240.196/msdownload/ie4/rtw/x86/da/cab","UK - Demon Internet","DA","Europe"
"http://mdpau02.ozemail.com.au/msdownload/ie4/rtw/x86/da/cab","Australia - OzEmail","DA","Asia/Australia"
"http://139.134.5.5/msdownload/ie4/rtw/x86/da/cab","Australia - Telstra Big Pond","DA","Asia/Australia"
"http://133.205.10.150/msdownload/ie4/rtw/x86/da/cab","Japan - BIGLOBE","DA","Asia/Australia"
"http://210.130.160.194/msdownload/ie4/rtw/x86/da/cab","Japan - IIJ","DA","Asia/Australia"
"http://202.248.2.252/msdownload/ie4/rtw/x86/da/cab","Japan - INFOWEB","DA","Asia/Australia"
"http://203.183.255.186/msdownload/ie4/rtw/x86/da/cab","Japan - Tokyo Internet","DA","Asia/Australia"
"http://203.252.5.21/msdownload/ie4/rtw/x86/da/cab","Korea - DACOM BORANet","DA","Asia/Australia"
"http://202.27.157.254/msdownload/ie4/rtw/x86/da/cab","New Zealand - XTRA","DA","Asia/Australia"
"http://mssjus.www.conxion.com/msdownload/ie4/rtw/x86/de/cab","ConXion Corp. California","DE","North America"
"http://mschus.www.conxion.com/msdownload/ie4/rtw/x86/de/cab","ConXion Corp. Chicago","DE","North America"
"http://msvaus.www.conxion.com/msdownload/ie4/rtw/x86/de/cab","ConXion Corp. Washington DC","DE","North America"
"http://207.68.137.45/msdownload/ie4/rtw/x86/de/cab","Microsoft Redmond WA","DE","North America"
"http://207.68.137.46/msdownload/ie4/rtw/x86/de/cab","Microsoft Redmond WA","DE","North America"
"http://ms.satlink.com/msdownload/ie4/rtw/x86/de/cab","Argentina - SatLink","DE","Latin America"
"http://200.245.232.249/msdownload/ie4/rtw/x86/de/cab","Brazil - INTERNETCOM","DE","Latin America"
"http://msods.emwac.cz/msdownload/ie4/rtw/x86/de/cab","Czech Republic - EMWAC","DE","Europe"
"http://194.2.28.57/msdownload/ie4/rtw/x86/de/cab","France - Oleane","DE","Europe"
"ftp://ftp.univ-lille1.fr/pub/msdownload/ie4/rtw/x86/de/cab","France - Université LILLE 1","DE","Europe"
"http://194.25.15.226/msdownload/ie4/rtw/x86/de/cab","Germany - Deutsche Telekom","DE","Europe"
"http://msdownload.space.net/MSDOWNLOAD/ie4/rtw/x86/de/cab","Germany - SpaceNet","DE","Europe"
"ftp://ftp.hol.gr/msdownload/ie4/rtw/x86/de/cab","Greece - Hellas On Line","DE","Europe"
"ftp://ftp.guru.no/msdownload/ie4/rtw/x86/de/cab","Norway - Guru Software AS","DE","Europe"
"ftp://rome.online.no/msdownload/ie4/rtw/x86/de/cab","Norway - Telenor Nextel AS","DE","Europe"
"ftp://msdownload.Eunet.pt/msdownload/ie4/rtw/x86/de/cab","Portugal - Eunet","DE","Europe"
"ftp://ftp.quarta.ru/msdownload/ie4/rtw/x86/de/cab","Russia - Quarta Ltd.","DE","Europe"
"ftp://ftp.mplik.ru/msdownload/ie4/rtw/x86/de/cab","Russia - Ural Relcom Ltd.","DE","Europe"
"ftp://sunsite.cnlab-switch.ch/msdownload/ie4/rtw/x86/de/cab","Switzerland - SWITCH","DE","Europe"
"http://194.159.240.196/msdownload/ie4/rtw/x86/de/cab","UK - Demon Internet","DE","Europe"
"http://mdpau02.ozemail.com.au/msdownload/ie4/rtw/x86/de/cab","Australia - OzEmail","DE","Asia/Australia"
"http://139.134.5.5/msdownload/ie4/rtw/x86/de/cab","Australia - Telstra Big Pond","DE","Asia/Australia"
"http://133.205.10.150/msdownload/ie4/rtw/x86/de/cab","Japan - BIGLOBE","DE","Asia/Australia"
"http://210.130.160.194/msdownload/ie4/rtw/x86/de/cab","Japan - IIJ","DE","Asia/Australia"
"http://202.248.2.252/msdownload/ie4/rtw/x86/de/cab","Japan - INFOWEB","DE","Asia/Australia"
"http://203.183.255.186/msdownload/ie4/rtw/x86/de/cab","Japan - Tokyo Internet","DE","Asia/Australia"
"http://203.252.5.21/msdownload/ie4/rtw/x86/de/cab","Korea - DACOM BORANet","DE","Asia/Australia"
"http://202.27.157.254/msdownload/ie4/rtw/x86/de/cab","New Zealand - XTRA","DE","Asia/Australia"
"ftp://nctuccca.edu.tw/msdownload/ie4/rtw/x86/de/cab","Taiwan - NCTUCCCA","DE","Asia/Australia"
"ftp://ftp.ksc.co.th/msdownload/ie4/rtw/x86/de/cab","Thailand - KSC Commercial Internet Co","DE","Asia/Australia"
"ftp://ftp.loxinfo.co.th/msdownload/ie4/rtw/x86/de/cab","Thailand - Loxley Information Co. Ltd.","DE","Asia/Australia"
"ftp://ftp2.microsoft.co.za/msdownload/ie4/rtw/x86/de/cab","South Africa - The Internet Solution","DE","Africa"
"ftp://ftp.dnet.co.zw/ie4/rtw/x86/de/cab","Zimbabwe - d-NET Lmtd.","DE","Africa"
"http://mssjus.www.conxion.com/msdownload/ie4/rtw/x86/el/cab","ConXion Corp. California","EL","North America"
"http://mschus.www.conxion.com/msdownload/ie4/rtw/x86/el/cab","ConXion Corp. Chicago","EL","North America"
"http://msvaus.www.conxion.com/msdownload/ie4/rtw/x86/el/cab","ConXion Corp. Washington DC","EL","North America"
"http://207.68.137.45/msdownload/ie4/rtw/x86/el/cab","Microsoft Redmond WA","EL","North America"
"http://207.68.137.46/msdownload/ie4/rtw/x86/el/cab","Microsoft Redmond WA","EL","North America"
"http://207.68.155.30/msdownload/ie4/rtw/x86/el/cab","Microsoft Redmond WA","EL","North America"
"http://207.68.155.31/msdownload/ie4/rtw/x86/el/cab","Microsoft Redmond WA","EL","North America"
"http://200.245.232.249/msdownload/ie4/rtw/x86/el/cab","Brazil - INTERNETCOM","EL","Latin America"
"http://msods.emwac.cz/msdownload/ie4/rtw/x86/el/cab","Czech Republic - EMWAC","EL","Europe"
"http://195.3.8.130/msdownload/ie4/rtw/x86/el/cab","France - WorldNET","EL","Europe"
"http://194.25.15.226/msdownload/ie4/rtw/x86/el/cab","Germany - Deutsche Telekom","EL","Europe"
"http://194.159.240.196/msdownload/ie4/rtw/x86/el/cab","UK - Demon Internet","EL","Europe"
"http://mdpau02.ozemail.com.au/msdownload/ie4/rtw/x86/el/cab","Australia - OzEmail","EL","Asia/Australia"
"http://139.134.5.5/msdownload/ie4/rtw/x86/el/cab","Australia - Telstra Big Pond","EL","Asia/Australia"
"http://210.130.160.194/msdownload/ie4/rtw/x86/el/cab","Japan - IIJ","EL","Asia/Australia"
"http://202.248.2.252/msdownload/ie4/rtw/x86/el/cab","Japan - INFOWEB","EL","Asia/Australia"
"http://203.183.255.186/msdownload/ie4/rtw/x86/el/cab","Japan - Tokyo Internet","EL","Asia/Australia"
"http://203.252.5.21/msdownload/ie4/rtw/x86/el/cab","Korea - DACOM BORANet","EL","Asia/Australia"
"http://202.27.157.254/msdownload/ie4/rtw/x86/el/cab","New Zealand - XTRA","EL","Asia/Australia"
"http://mssjus.www.conxion.com/msdownload/ie4/rtw/x86/en/cab","ConXion Corp. California","EN","North America"
"http://mschus.www.conxion.com/msdownload/ie4/rtw/x86/en/cab","ConXion Corp. Chicago","EN","North America"
"http://msvaus.www.conxion.com/msdownload/ie4/rtw/x86/en/cab","ConXion Corp. Washington DC","EN","North America"
"http://207.68.137.45/msdownload/ie4/rtw/x86/en/cab","Microsoft Redmond WA","EN","North America"
"http://207.68.137.46/msdownload/ie4/rtw/x86/en/cab","Microsoft Redmond WA","EN","North America"
"ftp://webnt.netvision.net.il/msdownload/ie4/rtw/x86/en/cab","Israel - NetVision Ltd.","EN","Middle East"
"ftp://msdownload.startel.com.ar/msdownload/ie4/rtw/x86/en/cab","Argentina - ACC","EN","Latin America"
"http://ms.satlink.com/msdownload/ie4/rtw/x86/en/cab","Argentina - SatLink","EN","Latin America"
"http://200.245.232.249/msdownload/ie4/rtw/x86/en/cab","Brazil - INTERNETCOM","EN","Latin America"
"ftp://ftp.canl.nc/msdownload/ie4/rtw/x86/en/cab","Panama - Orbinet Telecommunications Inc","EN","Latin America"
"http://msods.emwac.cz/msdownload/ie4/rtw/x86/en/cab","Czech Republic - EMWAC","EN","Europe"
"ftp://ftp.calvacom.fr/pub14/ftp/ie4/us/","France - Calvacom","EN","Europe"
"http://www.eunet.fr/ie40/Ie4/Us/","France - EUNet","EN","Europe"
"ftp://msftp.imaginet.fr/msdownload/ie4/rtw/x86/Us/","France - Imaginet","EN","Europe"
"http://194.2.28.57/msdownload/ie4/rtw/x86/en/cab","France - Oleane","EN","Europe"
"ftp://ftp.univ-lille1.fr/pub/msdownload/ie4/rtw/x86/en/cab","France - Université LILLE 1","EN","Europe"
"http://194.25.15.226/msdownload/ie4/rtw/x86/en/cab","Germany - Deutsche Telekom","EN","Europe"
"http://msdownload.space.net/MSDOWNLOAD/ie4/rtw/x86/en/cab","Germany - SpaceNet","EN","Europe"
"ftp://ftp.Germany.EU.net/msdownload/ie4/rtw/x86/en/cab","Germany - UUNET Deutschland","EN","Europe"
"ftp://ftp.hol.gr/msdownload/ie4/rtw/x86/en/cab","Greece - Hellas On Line","EN","Europe"
"http://www.microsoft.inet.it/msdownload/ie4/rtw/x86/en/cab","Italy - I.NET S.p.A.","EN","Europe"
"http://microsoft.uni.net/msdownload/ie4/rtw/x86/en/cab","Italy - UniNet","EN","Europe"
"ftp://ftp.guru.no/msdownload/ie4/rtw/x86/en/cab","Norway - Guru Software AS","EN","Europe"
"ftp://rome.online.no/msdownload/ie4/rtw/x86/en/cab","Norway - Telenor Nextel AS","EN","Europe"
"ftp://ms-mirror.tpnet.pl/msdownload/ie4/rtw/x86/en/cab","Poland - Telekomunikacja Polska S.A.","EN","Europe"
"ftp://msdownload.Eunet.pt/msdownload/ie4/rtw/x86/en/cab","Portugal - Eunet","EN","Europe"
"ftp://ftp.ru/msdownload/ie4/rtw/x86/en/cab","Russia - Demos","EN","Europe"
"ftp://ftp.quarta.ru/msdownload/ie4/rtw/x86/en/cab","Russia - Quarta Ltd.","EN","Europe"
"ftp://ftp.mplik.ru/msdownload/ie4/rtw/x86/en/cab","Russia - Ural Relcom Ltd.","EN","Europe"
"ftp://sunsite.cnlab-switch.ch/msdownload/ie4/rtw/x86/en/cab","Switzerland - SWITCH","EN","Europe"
"http://194.159.240.196/msdownload/ie4/rtw/x86/en/cab","UK - Demon Internet","EN","Europe"
"ftp://ftp.ibl.bm/msdownload/ie4/rtw/x86/en/cab","Bermuda - Internet Bermuda Ltd","EN","Caribbean"
"ftp://ftp.carib-link.net/msdownload/ie4/rtw/x86/en/cab","Trinidad - Carib-Link Limited","EN","Caribbean"
"ftp://neal-and-massy.com/msdownload/ie4/rtw/x86/en/cab","Trinidad - CCS Microsoft Centre","EN","Caribbean"
"http://mdpau02.ozemail.com.au/msdownload/ie4/rtw/x86/en/cab","Australia - OzEmail","EN","Asia/Australia"
"http://139.134.5.5/msdownload/ie4/rtw/x86/en/cab","Australia - Telstra Big Pond","EN","Asia/Australia"
"ftp://mssite.cn.net/msdownload/ie4/rtw/x86/en/cab","China - Beijing Chinanet","EN","Asia/Australia"
"ftp://mssite.tsinghua.edu.cn/msdownload/ie4/rtw/x86/en/cab","China - Beijing Tsinghua University","EN","Asia/Australia"
"ftp://ftp.hkabc.net/msdownload/ie4/rtw/x86/en/cab","Hong Kong - ABC Communications Limited","EN","Asia/Australia"
"http://www.asianet.net.hk/msdownload/ie4/rtw/x86/en/cab","Hong Kong - AsiaNet (Hong Kong) Ltd.","EN","Asia/Australia"
"http://www.chinatone.com/msdownload/ie4/rtw/x86/en/cab","Hong Kong - Chinatone (Holding) Limited","EN","Asia/Australia"
"http://www.hknet.com/msdownload/ie4/rtw/x86/en/cab","Hong Kong - HKNet Co. Limited","EN","Asia/Australia"
"ftp://ftp.ust.hk/msdownload/ie4/rtw/x86/en/cab","Hong Kong - HKUST","EN","Asia/Australia"
"ftp://ftp.ppn.com.hk/msdownload/ie4/rtw/x86/en/cab","Hong Kong - Pacific Professional Network","EN","Asia/Australia"
"ftp://ftp.topdomain.net/msdownload/ie4/rtw/x86/en/cab","Hong Kong - TopDomain Network Ltd.","EN","Asia/Australia"
"ftp://ftp.vol.net/msdownload/ie4/rtw/x86/en/cab","Hong Kong - Vision Online","EN","Asia/Australia"
"http://133.205.10.150/msdownload/ie4/rtw/x86/en/cab","Japan - BIGLOBE","EN","Asia/Australia"
"http://210.130.160.194/msdownload/ie4/rtw/x86/en/cab","Japan - IIJ","EN","Asia/Australia"
"http://202.248.2.252/msdownload/ie4/rtw/x86/en/cab","Japan - INFOWEB","EN","Asia/Australia"
"http://203.183.255.186/msdownload/ie4/rtw/x86/en/cab","Japan - Tokyo Internet","EN","Asia/Australia"
"http://203.252.5.21/msdownload/ie4/rtw/x86/en/cab","Korea - DACOM BORANet","EN","Asia/Australia"
"http://202.27.157.254/msdownload/ie4/rtw/x86/en/cab","New Zealand - XTRA","EN","Asia/Australia"
"ftp://nctuccca.edu.tw/msdownload/ie4/rtw/x86/en/cab","Taiwan - NCTUCCCA","EN","Asia/Australia"
"ftp://ftp.inet.co.th/msdownload/ie4/rtw/x86/en/cab","Thailand - Internet Thailand Company","EN","Asia/Australia"
"ftp://ftp.ksc.co.th/msdownload/ie4/rtw/x86/en/cab","Thailand - KSC Commercial Internet Co","EN","Asia/Australia"
"ftp://ftp.loxinfo.co.th/msdownload/ie4/rtw/x86/en/cab","Thailand - Loxley Information Co. Ltd.","EN","Asia/Australia"
"ftp://ftp2.microsoft.co.za/msdownload/ie4/rtw/x86/en/cab","South Africa - The Internet Solution","EN","Africa"
"ftp://ftp3.microsoft.co.za/msdownload/ie4/rtw/x86/en/cab","South Africa - UUNet Internet Africa","EN","Africa"
"ftp://ftp.dnet.co.zw/ie4/rtw/x86/en/cab","Zimbabwe - d-NET Lmtd.","EN","Africa"
"http://mssjus.www.conxion.com/msdownload/ie4/rtw/x86/es/cab","ConXion Corp. California","ES","North America"
"http://mschus.www.conxion.com/msdownload/ie4/rtw/x86/es/cab","ConXion Corp. Chicago","ES","North America"
"http://msvaus.www.conxion.com/msdownload/ie4/rtw/x86/es/cab","ConXion Corp. Washington DC","ES","North America"
"http://207.68.137.45/msdownload/ie4/rtw/x86/es/cab","Microsoft Redmond WA","ES","North America"
"http://207.68.137.46/msdownload/ie4/rtw/x86/es/cab","Microsoft Redmond WA","ES","North America"
"http://200.245.232.249/msdownload/ie4/rtw/x86/es/cab","Brazil - INTERNETCOM","ES","Latin America"
"http://msods.emwac.cz/msdownload/ie4/rtw/x86/es/cab","Czech Republic - EMWAC","ES","Europe"
"http://194.2.28.57/msdownload/ie4/rtw/x86/es/cab","France - Oleane","ES","Europe"
"http://194.25.15.226/msdownload/ie4/rtw/x86/es/cab","Germany - Deutsche Telekom","ES","Europe"
"http://194.159.240.196/msdownload/ie4/rtw/x86/es/cab","UK - Demon Internet","ES","Europe"
"http://mdpau02.ozemail.com.au/msdownload/ie4/rtw/x86/es/cab","Australia - OzEmail","ES","Asia/Australia"
"http://139.134.5.5/msdownload/ie4/rtw/x86/es/cab","Australia - Telstra Big Pond","ES","Asia/Australia"
"http://133.205.10.150/msdownload/ie4/rtw/x86/es/cab","Japan - BIGLOBE","ES","Asia/Australia"
"http://210.130.160.194/msdownload/ie4/rtw/x86/es/cab","Japan - IIJ","ES","Asia/Australia"
"http://202.248.2.252/msdownload/ie4/rtw/x86/es/cab","Japan - INFOWEB","ES","Asia/Australia"
"http://203.183.255.186/msdownload/ie4/rtw/x86/es/cab","Japan - Tokyo Internet","ES","Asia/Australia"
"http://203.252.5.21/msdownload/ie4/rtw/x86/es/cab","Korea - DACOM BORANet","ES","Asia/Australia"
"http://202.27.157.254/msdownload/ie4/rtw/x86/es/cab","New Zealand - XTRA","ES","Asia/Australia"
"http://mssjus.www.conxion.com/msdownload/ie4/rtw/x86/fi/cab","ConXion Corp. California","FI","North America"
"http://mschus.www.conxion.com/msdownload/ie4/rtw/x86/fi/cab","ConXion Corp. Chicago","FI","North America"
"http://msvaus.www.conxion.com/msdownload/ie4/rtw/x86/fi/cab","ConXion Corp. Washington DC","FI","North America"
"http://207.68.137.45/msdownload/ie4/rtw/x86/fi/cab","Microsoft Redmond WA","FI","North America"
"http://207.68.137.46/msdownload/ie4/rtw/x86/fi/cab","Microsoft Redmond WA","FI","North America"
"http://207.68.155.30/msdownload/ie4/rtw/x86/fi/cab","Microsoft Redmond WA","FI","North America"
"http://207.68.155.31/msdownload/ie4/rtw/x86/fi/cab","Microsoft Redmond WA","FI","North America"
"http://200.245.232.249/msdownload/ie4/rtw/x86/fi/cab","Brazil - INTERNETCOM","FI","Latin America"
"http://msods.emwac.cz/msdownload/ie4/rtw/x86/fi/cab","Czech Republic - EMWAC","FI","Europe"
"http://195.3.8.130/msdownload/ie4/rtw/x86/fi/cab","France - WorldNET","FI","Europe"
"http://194.25.15.226/msdownload/ie4/rtw/x86/fi/cab","Germany - Deutsche Telekom","FI","Europe"
"http://194.159.240.196/msdownload/ie4/rtw/x86/fi/cab","UK - Demon Internet","FI","Europe"
"http://mdpau02.ozemail.com.au/msdownload/ie4/rtw/x86/fi/cab","Australia - OzEmail","FI","Asia/Australia"
"http://139.134.5.5/msdownload/ie4/rtw/x86/fi/cab","Australia - Telstra Big Pond","FI","Asia/Australia"
"http://133.205.10.150/msdownload/ie4/rtw/x86/fi/cab","Japan - BIGLOBE","FI","Asia/Australia"
"http://210.130.160.194/msdownload/ie4/rtw/x86/fi/cab","Japan - IIJ","FI","Asia/Australia"
"http://202.248.2.252/msdownload/ie4/rtw/x86/fi/cab","Japan - INFOWEB","FI","Asia/Australia"
"http://203.183.255.186/msdownload/ie4/rtw/x86/fi/cab","Japan - Tokyo Internet","FI","Asia/Australia"
"http://203.252.5.21/msdownload/ie4/rtw/x86/fi/cab","Korea - DACOM BORANet","FI","Asia/Australia"
"http://202.27.157.254/msdownload/ie4/rtw/x86/fi/cab","New Zealand - XTRA","FI","Asia/Australia"
"http://mssjus.www.conxion.com/msdownload/ie4/rtw/x86/fr/cab","ConXion Corp. California","FR","North America"
"http://mschus.www.conxion.com/msdownload/ie4/rtw/x86/fr/cab","ConXion Corp. Chicago","FR","North America"
"http://msvaus.www.conxion.com/msdownload/ie4/rtw/x86/fr/cab","ConXion Corp. Washington DC","FR","North America"
"http://207.68.137.45/msdownload/ie4/rtw/x86/fr/cab","Microsoft Redmond WA","FR","North America"
"http://207.68.137.46/msdownload/ie4/rtw/x86/fr/cab","Microsoft Redmond WA","FR","North America"
"http://ms.satlink.com/msdownload/ie4/rtw/x86/fr/cab","Argentina - SatLink","FR","Latin America"
"http://200.245.232.249/msdownload/ie4/rtw/x86/fr/cab","Brazil - INTERNETCOM","FR","Latin America"
"http://msods.emwac.cz/msdownload/ie4/rtw/x86/fr/cab","Czech Republic - EMWAC","FR","Europe"
"ftp://ftp.calvacom.fr/pub14/ftp/ie4/fr/","France - Calvacom","FR","Europe"
"http://www.eunet.fr/ie40/Ie4/Fr/","France - EUNet","FR","Europe"
"ftp://msftp.imaginet.fr/msdownload/ie4/b2/x86/Fr/","France - Imaginet","FR","Europe"
"ftp://ftp.isdnet.net/pub/Microsoft/FR/","France - ISDNet","FR","Europe"
"ftp://ftp.isdnet.net/pub/Microsoft/US/","France - ISDNet","FR","Europe"
"http://194.2.28.57/msdownload/ie4/rtw/x86/fr/cab","France - Oleane","FR","Europe"
"ftp://ftp.univ-lille1.fr/pub/msdownload/ie4/rtw/x86/fr/cab","France - Université LILLE 1","FR","Europe"
"http://194.25.15.226/msdownload/ie4/rtw/x86/fr/cab","Germany - Deutsche Telekom","FR","Europe"
"http://msdownload.space.net/MSDOWNLOAD/ie4/rtw/x86/fr/cab","Germany - SpaceNet","FR","Europe"
"ftp://ftp.hol.gr/msdownload/ie4/rtw/x86/fr/cab","Greece - Hellas On Line","FR","Europe"
